Record,Date,Time,JM1,JM2,JM3,JM4,JM5,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9
31,10 Nov 2017, 01:00:00,3.363300,3.685200,3.590300,3.899300,-0.768470,3.591100,-0.393060,0.002423,0.162498,-0.084999,0.117500,-0.055008,0.006033
32,10 Nov 2017, 02:00:00,3.363700,3.684300,3.589400,3.899700,-0.767280,3.590700,-0.390720,0.003261,0.152504,-0.062500,0.139999,-0.065002,0.002067
33,10 Nov 2017, 03:00:00,3.363500,3.685300,3.593200,3.898900,-0.768110,3.589400,-0.387610,0.007983,0.157501,-0.087502,0.044998,-0.045006,0.004833
34,10 Nov 2017, 04:00:00,3.363400,3.683500,3.593200,3.899500,-0.769590,3.589900,-0.387090,0.008635,0.160004,-0.042503,0.044998,-0.059998,0.009767
35,10 Nov 2017, 05:00:00,3.363400,3.684900,3.590900,3.899500,-0.767900,3.589700,-0.388620,0.006243,0.160004,-0.077499,0.102501,-0.059998,0.004133
36,10 Nov 2017, 06:00:00,3.363600,3.684000,3.592300,3.900500,-0.767370,3.591600,-0.387280,0.009598,0.154999,-0.055000,0.067505,-0.085007,0.002367
37,10 Nov 2017, 07:00:00,3.363700,3.683500,3.587100,3.900900,-0.767990,3.590500,-0.395380,-0.000746,0.152504,-0.042503,0.197502,-0.095001,0.004433
38,10 Nov 2017, 08:00:00,3.362700,3.684000,3.594200,3.898000,-0.767610,3.588900,-0.387380,0.008635,0.177505,-0.055000,0.020004,-0.022499,0.003167
39,10 Nov 2017, 09:00:00,3.363200,3.684400,3.594600,3.899100,-0.766580,3.591900,-0.386800,0.012704,0.165001,-0.065002,0.010002,-0.050003,-0.000267
40,10 Nov 2017, 10:00:00,3.363500,3.683500,3.587600,3.901100,-0.767610,3.593600,-0.391510,0.006026,0.157501,-0.042503,0.184998,-0.099998,0.003167
41,10 Nov 2017, 11:00:00,3.363400,3.684900,3.588700,3.899200,-0.767850,3.587600,-0.394780,-0.000652,0.160004,-0.077499,0.157501,-0.052498,0.003967
42,10 Nov 2017, 12:00:00,3.363500,3.685400,3.588400,3.901000,-0.768500,3.594300,-0.392110,0.004783,0.157501,-0.090004,0.165001,-0.097504,0.006133
43,10 Nov 2017, 13:00:00,3.363000,3.684900,3.590700,3.898600,-0.767520,3.586900,-0.394450,0.003137,0.170006,-0.077499,0.107506,-0.037506,0.002867
44,10 Nov 2017, 14:00:00,3.363300,3.684300,3.590200,3.898900,-0.766490,3.587700,-0.392870,0.000746,0.162498,-0.062500,0.120003,-0.045006,-0.000567
45,10 Nov 2017, 15:00:00,3.363300,3.684200,3.594300,3.898200,-0.768400,3.587500,-0.389790,0.010529,0.162498,-0.060005,0.017502,-0.027504,0.005800
46,10 Nov 2017, 16:00:00,3.363500,3.685400,3.591800,3.898700,-0.768400,3.586500,-0.393780,0.002081,0.157501,-0.090004,0.080002,-0.040001,0.005800
47,10 Nov 2017, 17:00:00,3.363500,3.683200,3.595500,3.898500,-0.767680,3.592800,-0.389380,0.014847,0.157501,-0.034996,-0.012497,-0.035004,0.003400
48,10 Nov 2017, 18:00:00,3.363200,3.683000,3.592700,3.900000,-0.769760,3.594400,-0.390670,0.012797,0.165001,-0.030006,0.057503,-0.072502,0.010333
49,10 Nov 2017, 19:00:00,3.363600,3.684500,3.590000,3.900000,-0.767800,3.594600,-0.389410,0.010312,0.154999,-0.067505,0.125000,-0.072502,0.003800
50,10 Nov 2017, 20:00:00,3.363200,3.685000,3.589700,3.898500,-0.768190,3.586900,-0.393520,0.000590,0.165001,-0.080002,0.132500,-0.035004,0.005100
51,10 Nov 2017, 21:00:00,3.363300,3.683500,3.593700,3.898400,-0.768190,3.586600,-0.390530,0.007983,0.162498,-0.042503,0.032501,-0.032501,0.005100
